id,title,type,description,release_year,imdb_id,imdb_score,imdb_votes
tm305437,Hey Arnold! The Jungle Movie,MOVIE,"When their trip to San Lorenzo takes a turn for the worst, Arnold and his classmateÃ¢â‚¬â„¢s only hope of getting home is retracing the dangerous path that led to Arnold's parents' disappearance.",2017,tt5257726,7.5,3139.0
tm369179,Irreplaceable You,MOVIE,A couple who have known each other since 8 are destined to be together until death do them apart.,2018,tt6119856,6.4,9442.0
ts78291,Dogs of Berlin,SHOW,A politically sensitive murder forces two disparate detectives into a battle with the Berlin underworld and a confrontation with their own corruption.,2018,tt6839788,7.5,12453.0
ts57985,Free Rein,SHOW,"A 15-year-old from LA spends the summer at her mom's childhood home on an island off the coast of England, where she bonds with a mysterious horse.",2017,tt6928052,7.0,2062.0
tm307515,Amar,MOVIE,"Laura and Carlos love each other as if every day was the last, and perhaps that first love intensity is what will tear them apart a year later.",2017,tt5479616,5.1,4397.0
tm412273,Tig Notaro: Happy To Be Here,MOVIE,"Comedian Tig Notaro unleashes her inner prankster in a playful stand-up special packed with funny anecdotes, parenting confessions and more.",2018,tt8342946,6.6,1327.0
tm219252,Carrie Pilby,MOVIE,"Awkward, isolated and disapproving of most of the people around her, a precocious 19-year-old genius is challenged to put her convictions to the test by venturing out on to the NYC dating scene.",2017,tt6189446,6.7,11311.0
ts80600,Luis Miguel: The Series,SHOW,"The series dramatizes the life story of Mexican superstar singer Luis Miguel, who has captivated audiences in Latin America and beyond for decades.",2018,tt8045690,8.0,4556.0
ts55232,Cyborg 009: Call of Justice,SHOW,"Years after taking up normal lives incognito, the cyborgs are forced to fight again when the superhuman Blessed appear with a plan for humanity.",2017,tt6921524,5.7,217.0
ts79182,Cocaine Coast,SHOW,"It takes place in the Galicia (Spain) of the 80s, when the fishing sector was transformed and many of the shipowners became indebted. This situation will be favorable for the start of activities such as contraband and drug trafficking.",2018,tt6970710,7.9,3696.0
tm290831,Fun Mom Dinner,MOVIE,"Four women, whose kids attend the same preschool class, get together for a ""fun mom dinner"". When the night takes an unexpected turn, these unlikely new friends realize they have more in common than just marriage and motherhood.",2017,tt6174314,5.3,5509.0
ts85967,Bumping Mics with Jeff Ross & Dave Attell,SHOW,"When Jeff Ross and Dave Attell take the stage, no one is safe. With the help of special guests, they're packing a lot of laughs into one epic weekend.",2018,tt9203078,7.7,1145.0
tm434917,I Am Jonas,MOVIE,"When Jonas was 14 he met the charismatic but mysterious Nathan. In addition to guiding him in his sexuality, Jonas soon confronts something dark and even dangerous about his new friend. Now an attractive, sexually assured adult, memories still haunt him. Trying frantically to put the missing pieces together, Jonas becomes determined to break the shackles of the past and finally set himself free.",2018,tt8168186,7.0,5598.0
tm445735,Springsteen On Broadway,MOVIE,"Springsteen on Broadway is a solo acoustic performance written and performed by Tony Award, Academy Award, and 20-time Grammy Award winner Bruce Springsteen. Based on his worldwide best-selling autobiography 'Born to Run,' Springsteen on Broadway is a unique evening with Bruce, his guitar, a piano, and his very personal stories. In addition, it features a special appearance by Patti Scialfa. Netflix will allow global audiences to see the show critics have been raving about from anywhere they are.",2018,tt8716334,8.5,2178.0
ts78031,Ultraviolet,SHOW,An online community of amateur sleuths use technology to solve crimes -- and make quirky friends -- in their quest for justice.,2017,tt7514746,7.0,1573.0
ts56670,Hot Girls Wanted: Turned On,SHOW,"Porn has gone mainstream; the question is, can we handle it? This exploration of the intersection of sex and technology is told through the stories of the people whose lives are defined by the current explosion of internet porn-whether they're creating it, consuming it, or both.",2017,tt6333104,6.6,2168.0
ts86682,7 Days Out,SHOW,"Witness the excitement and drama behind the scenes in the seven days leading up to major live events in the worlds of sports, fashion, space and food.",2018,tt9315990,6.8,531.0
ts75286,Greenhouse Academy,SHOW,"When teen siblings Hayley and Alex enter an elite boarding school, they find rivalry, romance and a mystery related to the recent loss of their mom.",2017,tt6076336,6.6,5967.0
ts82218,Hi Score Girl,SHOW,"The year is 1991 and 6th grader Yaguchi Haruo only has video games to live for. He's not popular in school and he's neither handsome, funny, nice nor even friendly. The only thing he has going for him is that he is good at video games. One day at the local arcade, he plays Oono Akira, a fellow classmate but who's popular, smart, pretty and a rich girl that absolutely destroys him at Street Fighter II. Not only does he lose to her 30 times in a row, he canÃ¢â‚¬â„¢t beat her at any game. Haruo canÃ¢â‚¬â„¢t seem to shake Akira off as she follows him from arcade to arcade everyday after school and beats him every time. As weird as it sounds, the odd couple begins a strange bond and friendship.",2018,tt8963328,8.0,1952.0
tm245383,Te Ata,MOVIE,"The extraordinary life of Chickasaw Nation citizen Mary Thompson Fisher is given a heartfelt tribute in this moving look at a culture in transition, and the way one woman used her voice to keep Native traditions and stories alive. Raised in Indian Territory, Fisher left home to pursue her dream of becoming an actress, only to find that her true calling was at home all along. From Chautauquas to Broadway and even the White House, Fisher traveled the world performing Native American songs and stories for heads of state, American presidents, and European royalty. Featuring Chickasaw citizens both in front of and be-hind the camera, this touching portrait starring QÃ¢â‚¬â„¢orianka Kilcher (Ã¢â‚¬Å“The New WorldÃ¢â‚¬Â) and Graham Greene honors a woman whose own story was the most inspiring one she never told. -TCFF database",2017,tt5225360,7.4,736.0
tm349529,Cuba and the Cameraman,MOVIE,This revealing portrait of Cuba follows the lives of Fidel Castro and three Cuban families affected by his policies over the last four decades.,2017,tt7320560,8.3,4715.0
tm374454,Indian Horse,MOVIE,Saul is a great native hockey player who overcomes racism in the 1970s then ultimately becomes tempted by alcoholism.,2018,tt5672286,7.3,2105.0
tm407714,I Am Not an Easy Man,MOVIE,"The chauvinist Damien wakes up in a world where women and men have their roles reversed in society, and everything is dominated by women.",2018,tt6857988,6.3,14146.0
tm374313,The Forgiven,MOVIE,"After the end of Apartheid, Archbishop Desmond Tutu meets with a brutal murderer seeking redemption.",2018,tt2249081,5.9,2427.0
ts55978,Samurai Gourmet,SHOW,Recent retiree Takeshi rediscovers his passion for food and life by getting in touch with his inner warrior and eating what he truly desires.,2017,tt6304676,8.1,2053.0
ts75341,Final Fantasy XIV: Dad of Light,SHOW,A father and son rekindle their bond through the online role-playing game Final Fantasy XIV in this live-action series based on a true story.,2017,tt6497076,7.2,592.0
ts83906,Car Masters: Rust to Riches,SHOW,"The colorful crew at Gotham Garage overhauls an eclectic collection of cars and trucks, trading up to a showstopper they can sell for big bucks.",2018,tt8893550,8.4,10024.0
tm244368,You Get Me,MOVIE,"After arguing with his girlfriend, Ali, Tyler lands in the arms of sexy new girl, Holly. The next morning, he finds that not only does Ali agree to take him back, but Holly is a new student at their school and is dead set on her new man.",2017,tt5539054,4.7,12740.0
tm266702,The Climb,MOVIE,"A true story of Samy, native of La Courneuve, who is out of love for Nadia, decides to climb Mount Everest.",2017,tt5157682,6.9,7383.0
ts82565,Sparta,SHOW,"While investigating the mysterious death of a teacher, a grizzled detective gets caught up in the world of a high-stakes virtual reality game.",2018,tt6840106,6.6,443.0
tm323195,Sarah Silverman: A Speck of Dust,MOVIE,"In her first comedy special post-health scare, Sarah Silverman shares a mix of fun facts, sad truths and yeah-she-just-went-there moments.",2017,tt6948354,6.9,3711.0
ts78789,Re: Mind,SHOW,"Eleven high school classmates awaken, restrained to a large dining room. While fearing for their lives, they question a motive to this bizarre act.",2017,tt7332652,4.9,1531.0
ts92825,Lego Jurassic World: The Secret Exhibit,SHOW,How the characters from Lego Jurassic World: The Indominus Escape (2016) and Jurassic World (2015) got involved with the Park.,2018,tt9322614,6.2,244.0
tm322569,Hasan Minhaj: Homecoming King,MOVIE,"Comic Hasan Minhaj of ""The Daily Show"" shares personal stories about racism, immigrant parents, prom night horrors and more in this stand-up special.",2017,tt6900940,8.19999999999999,7120.0
ts56125,Ingobernable,SHOW,"The First Lady of Mexico has big plans to improve conditions for the country. As she starts to lose faith in her husband, President Diego Nava, she finds herself at a crossroad where she will need to find a way to deal with a great challenge.",2017,tt6495756,7.2,3052.0
ts89130,If I Hadn't Met You,SHOW,"Eduard, a husband and father who loses his family in a tragic accident, travels to parallel universes to seek a better fate for his beloved wife.",2018,tt8517780,7.7,2283.0
ts79660,Creeped Out,SHOW,"A masked figure known as ""The Curious"" collects tales of dark magic, otherworldly encounters and twisted technology in this kids anthology series.",2017,tt7573024,6.5,1826.0
tm406831,Modest Heroes,MOVIE,"Two tiny, aquatic humanoids search for their missing father, a boy battles a lethal allergy to eggs, and an invisible salaryman tries to become a hero.",2018,tt8223844,6.6,2646.0
ts39016,Girlboss,SHOW,"Sophia is a rebellious, broke anarchist who refuses to grow up. She stumbles upon her passion of selling vintage clothes online and becomes an unlikely businesswoman. As she builds her retail fashion empire, she realizes the value and the difficulty of being the boss of her own life.",2017,tt5706996,7.0,17525.0
ts80519,Spy Kids: Mission Critical,SHOW,"In this animated spinoff series, Juni and Carmen Cortez must battle the evil organization S.W.A.M.P. -- without the help of their super-spy parents.",2018,tt6714408,5.2,372.0
tm408941,Mercury 13,MOVIE,"After rigorous testing in 1961, a small group of skilled female pilots are asked to step aside when only men are selected for spaceflight.",2018,tt8139850,6.9,1160.0
ts75981,The Royal House of Windsor,SHOW,"Drawing on newly available evidence, this epic series explores the Windsor dynasty's gripping family saga, providing fresh insights into how our royal family have survived four generations of crisis.",2017,tt6596634,7.3,1541.0
tm305112,The Fortress,MOVIE,"Ancient Korea, 17th century. The powerful Khan of the Jurchen tribe of Manchuria, who fights the Ming dinasty to gain China, becomes the first ruler of the Qing dinasty and demands from King In-jo of Joseon to bow before him; but he refuses, being loyal to the Mings. On December 14th, 1636, the Qing horde invades Joseon, so King In-jo and his court shelter in the mountain fortress of Namhan and prepare to defend the kingdom.",2017,tt7160176,6.8,2435.0
ts81318,When Heroes Fly,SHOW,"Eleven years after falling out, four friends, war veterans of a Special Forces unit, reunite for one final mission: to find Yaeli, a former lover of one of them and sister of another. Their journey will take them deep into the Colombian jungle but, as to succeed, first they must confront the trauma that tore them apart.",2018,tt8220344,7.1,3123.0
tm363231,Godzilla: City on the Edge of Battle,MOVIE,"Humanity's desperate battle to reclaim the Earth from Godzilla continues. The key to defeating the King of the Monsters may be Mechagodzilla, a robotic weapon thought to have been lost nearly 20,000 years ago.",2018,tt8015080,5.8,4824.0
ts79219,Flint Town,SHOW,"Over a two-year period, filmmakers embedded with cops in Flint, Michigan, reveal a department grappling with volatile issues in untenable conditions.",2018,tt8004578,7.9,3633.0
tm427465,Quincy,MOVIE,"An intimate look into the life of icon Quincy Jones. A unique force in music and popular culture for 70 years, Jones has transcended racial and cultural boundaries; his story is inextricably woven into the fabric of America.",2018,tt7440432,7.6,4488.0
tm445899,Struggle: The Life and Lost Art of Szukalski,MOVIE,"The remarkable life story of the pre-war Polish artist Stanislav Szukalski, documented by the American friends he made late in life.",2018,tt9316022,7.9,4082.0
tm139564,The Outcasts,MOVIE,"After falling victim to a humiliating prank by the high school Queen Bee, best friends and world-class geeks, Mindy and Jodi, decide to get their revenge by uniting the outcasts of the school against her and her circle of friends.",2017,tt2597760,5.4,4426.0
tm263427,The Invisible Guardian,MOVIE,"When the naked body of a teenage girl is found on the banks of the River BaztÃƒÂ¡n, it is quickly linked to a similar murder one month before. Soon, rumours are flying in the nearby village of Elizondo. Is this the work of a ritualistic killer or is it the basajaun, the Ã¢â‚¬Ëœinvisible guardianÃ¢â‚¬â„¢ of Basque mythology?  Inspector Amaia Salazar leads the investigation, taking her back to the heart of the Basque country where she was born, and where she hoped never to return. Shrouded in mist and surrounded by impenetrable forests, it is a place of unresolved conflicts and a terrible secret from AmaiaÃ¢â‚¬â„¢s childhood that will come back to haunt her.  Faced with the superstitions of the village, Amaia must fight the demons of her past to confront the reality of a serial killer on the loose. But as she is drawn deeper into the investigation, she feels the presence of something darker lurking in the shadowsÃ¢â‚¬Â¦",2017,tt4924942,6.4,15541.0
tm313487,Bending the Arc,MOVIE,"About the extraordinary doctors and activistsÃ¢â‚¬â€including Paul Farmer, Jim Yong Kim, and Ophelia DahlÃ¢â‚¬â€whose work 30 years ago to save lives in a rural Haitian village grew into a global battle in the halls of power for the right to health for all.",2017,tt6370266,8.0,314.0
ts79409,A.I.C.O. -Incarnation-,SHOW,"In Japan in the year 2035, an accident known as the ""Burst"" occurs during a research project, spawning an out-of-control artificial life form called ""Matter"" that has spread throughout the Kurobe Gorge. The research city that was once hailed as the hope for humanity is cordoned off by the government. Two years later, 15-year-old Aiko Tachibana, who lost her family in the Burst, learns something unbelievable from Yuya Kanzaki, a new student at her school. A secret is hidden within her body, and the answer to the puzzle lies at the ""Primary Point"" that was the center of the Burst. Aiko resolves to infiltrate the restricted area, escorted by a team of divers and with Yuya as her guide. When boy meets girl with the fate of humanity in their hands, what new truth will come to light?",2018,tt8116380,6.3,1189.0
ts53399,Eternal Love,SHOW,"Three hundred years ago, Bai Qian stood on the Zhu Xian Terrace, turned around and jumped off without regret. Ye Hua stood by the bronze mirror to witness with his own eyes her death. Three hundred years later, in the East Sea Dragon Palace, the two meet unexpectedly. Another lifetime another world, after suffering betrayal Bai Qian no longer feels anything, yet she can't seem to comprehend Ye Hua's actions. Three lives three worlds, her and him, are they fated to love again?",2017,tt6488862,8.4,2214.0
tm443993,"Take the Ball, Pass the Ball",MOVIE,"Take the Ball, Pass the Ball is the definitive story of the greatest football team ever assembled. For four explosive years, Pep Guardiola's BarÃƒÂ§a produced the greatest football in history, seducing fans around the world. In this exclusive, first-hand account of events between 2008 and 2012, the players themselves reveal the tension of the bitter Guardiola-Mourinho rivalry, the emotion of Abidal's fight back from cancer to lift the European Cup and how Messi, the best footballer the world's ever seen, was almost rejected by BarÃƒÂ§a as a 13-year-old.",2018,tt9135854,8.0,3064.0
ts90596,Polly Pocket,SHOW,"The series, based on the doll of the same name, will feature a young girl called Polly who has a magical locket that allows her and her friends to shrink down to a tiny size.",2018,tt8673042,5.9,119.0
tm437608,Adam Sandler: 100% Fresh,MOVIE,"Adam Sandler takes his comical musical musings back out on the road, from comedy clubs to concert halls to one very unsuspecting subway station.",2018,tt9036126,7.5,5096.0
ts77787,Pop Team Epic,SHOW,"Crude, rude, and a littleÃ¢â‚¬Â¦cute? Get ready for the larger-than-life attitude of Popuko and Pipimi, the small and tall stars of Pop Team Epic! Based off the bizarre four-panel webcomic by Bukubu Okawa comes a comedy thatÃ¢â‚¬â„¢ll throw you off with its out-there jokes and intense absurdity. You think youÃ¢â‚¬â„¢re ready for these girls? Think again, F#%**er!",2018,tt7808370,6.9,815.0
tm336712,An Imperfect Murder,MOVIE,"Successful actress Vera Lockman thrashes during a nightmare in which she struggles with, shoots and kills her drug-dealer ex-boyfriend. Jolted awake, she reveals in her journal that the killing actually occurred the day before and that Sal, dead, lies in a trunk in her living room.",2017,tt6469960,3.1,1594.0
tm307950,Mike Birbiglia: Thank God for Jokes,MOVIE,"Mike Birbiglia declares that a joke should never end with ""IÃ¢â‚¬â„¢m joking."" In his all-new comedy, Birbiglia tiptoes hilariously through the minefield that is modern-day joke-telling. Join Mike as he learns that the same jokes that elicit laughter have the power to produce tears, rage, and a whole lot of getting yelled at. Ultimately it's a show that asks, Ã¢â‚¬Å“How far should we go for the laugh?Ã¢â‚¬Â",2017,tt6608034,7.4,2465.0
tm236659,Sky Ladder: The Art of Cai Guo-Qiang,MOVIE,"Known for his spectacular pyrotechnic displays, Chinese artist Cai Guo-Qiang creates his most ambitious project yet: Sky Ladder, a visionary, explosive event that he pulls off in his hometown in China after 20 years of failed attempts.",2017,tt5278930,7.3,1436.0
tm327540,Gnome Alone,MOVIE,"When Chloe discovers that her new home's garden gnomes are not what they seem, she must decide between the pursuit of a desired high school life and taking up the fight against the Troggs.",2017,tt5851786,5.6,3410.0
ts82127,Sirius the Jaeger,SHOW,"Imperial Capital, 1930. A strange group of people carrying musical instrument cases landed on Tokyo station. They are called the ""Jaegers"", who came to hunt vampires. Amongst them, there stood a young man with striking serenity and unusual aura. His name is Yuliy, a werewolf whose home village was destroyed by vampires. Yuliy and the Jaegers engage in deadly battle over a mysterious holy arc only known as ""The Arc of Sirius"". What truth awaits them at the end...?",2018,tt8565136,6.7,1883.0
ts78353,Misty,SHOW,"When a popular anchorwoman for a prime time news show becomes the suspect in a murder case, her estranged husband - who has worked as a prosecutor in the past but now works as a public defender - decides to defend his wife.",2018,tt7890244,8.1,596.0
ts103638,Standup and Away! with Brian Regan,SHOW,Bryan Regan blends his trademark observational stand-up with short sketches and a bit of audience interaction in this hybrid comedy series.,2018,tt9384194,5.7,390.0
ts77034,A Love So Beautiful,SHOW,"It tells the love story of two childhood sweethearts that spans 19 years. Chen Xiao Xi is a cute and small girl with a lot of positive energy. She gets to know Jiang Chen, a tall and proud genius boy, at school and tries everything to pursue him. The drama depicts the beautiful and pure heart throbbing love of seventeen years olds, but also delves into the topic of making mistakes andhow to find back to each other again.",2017,tt8434720,8.0,1386.0
ts86949,The A List,SHOW,"Romance, rivalry and radical mystery collide as a group of teens attend a remote island sleepaway camp in this suspenseful, supernatural drama.",2018,tt9185110,5.5,2787.0
tm293867,Neal Brennan: 3 Mics,MOVIE,"Wicked one-liners and soul-baring confessions converge in this uniquely intimate stand-up special from ""Chappelle's Show"" co-creator Neal Brennan.",2017,tt6438918,7.8,3228.0
tm266685,Sandy Wexler,MOVIE,"When a hapless but dedicated talent manager signs his first client who actually has talent, his career finally starts to take off.",2017,tt5893332,5.2,16603.0
tm370392,The Week Of,MOVIE,The parents of a soon-to-be married couple make the final preparations for the wedding ceremony.,2018,tt6821012,5.2,21481.0
tm285298,Naked,MOVIE,"Following a wild night out with his Best Man, Rob Anderson wakes up to find himself naked in an elevator on the morning of his wedding day and is forced to relive the morning over and over again.",2017,tt6048930,5.4,19366.0
ts76511,The Big Family Cooking Showdown,SHOW,"In this unscripted series, families passionate about food serve up their most delicious dishes for the chance to be crowned Britain's best home cooks.",2017,tt7518558,7.0,665.0
tm404475,The Bleeding Edge,MOVIE,"Each year in the United States, unparalleled innovations in medical diagnostics, treatment, and technology hit the market. But when the same devices designed to save patients end up harming them, who is accountable?",2018,tt8106576,7.6,2671.0
ts55348,QB1: Beyond the Lights,SHOW,"A 10-part docuseries following high-school quarterbacks, on and off the field, throughout their unforgettable senior seasons.",2017,tt5771332,7.7,895.0
ts80208,Fugitiva,SHOW,A woman organizes an escape plan camouflaged as a kidnapping to protect her children from her husband's enemies.,2018,tt7158972,5.6,658.0
tm448122,Taylor Swift: Reputation Stadium Tour,MOVIE,"Taylor Swift takes the stage in Dallas for the Reputation Stadium Tour and celebrates a monumental night of music, memories and visual magic.",2018,tt9426852,8.3,5293.0
tm299761,Toc Toc,MOVIE,Toc Toc follows the adventures and misadventures of a group of patients with OCD dated at the same time.,2017,tt6060156,6.8,18484.0
tm440415,John Leguizamo's Latin History for Morons,MOVIE,"In this one-man Broadway show, John Leguizamo finds humor and heartbreak as he traces 3,000 years of Latin history in an effort to help his bullied son.",2018,tt9777830,7.4,738.0
tm362074,And Breathe Normally,MOVIE,"At the edge of IcelandÃ¢â‚¬â„¢s Reykjanes peninsula, two womenÃ¢â‚¬â„¢s lives will intersect Ã¢â‚¬â€œ for a brief moment Ã¢â‚¬â€œ while trapped in circumstances unforeseen. Between a struggling Icelandic mother and an asylum seeker from Guinea-Bissau, a delicate bond will form as both strategize to get their lives back on track.",2018,tt6776106,6.9,3020.0
tm358666,The Awakening of Motti Wolkenbruch,MOVIE,"The young Orthodox Jew, Motti Wolkenbruch, finds himself at a turning point. His beloved mother wants him to get married and presents one marriage candidate after the other. Unfortunately none of the woman pleases him, because they all look just like her. The situation gets even more complicated, when Motti secretly falls in love with the non-Jewish girl Laura, a so-called Shiksa.",2018,tt4766630,6.6,4255.0
ts82559,Amazing Interiors,SHOW,"Meet eccentric homeowners whose seemingly ordinary spaces are full of surprises, from a backyard roller coaster to an indoor aquarium.",2018,tt8747342,6.6,797.0
tm233485,Charming,MOVIE,"Charming Cursed to be TOO charming, Prince Charming, the most famous prince the world has ever known, has found himself engaged to three iconic princesses (Snow White, Cinderella and Sleeping Beauty)Ã¢â‚¬Â¦ all at the same time! In order to break his curse and free his kingdom from its ravages, Prince Charming must embark on an epic quest and wind his way through a series of seemingly impossible tasks to learn which of these three (3) princesses is his true love. Determined to make things right, the Prince is accompanied on this madcap journey by a clever and cunning hooligan named Lenore (who becomes his teacher and confidant). Along the way, the Prince realizes that Lenore is both his best friend and his true love and that lifeÃ¢â‚¬â„¢s journey is not defined by whom you run the gauntlet for, but rather whom you run it with.",2018,tt4086018,5.6,3467.0
ts80466,Secret Agent Selection: WW2,SHOW,"The training programme of one of World War Two's most covert organisations, the Special Operations Executive or SEO, is resurrected.",2018,tt8268994,7.8,551.0
tm266705,Giant,MOVIE,"Having fought in the First Carlist War, Martin returns to his family farm in Gipuzkoa only to find that his younger brother, JoaquÃƒÂ­n, towers over him in height. Convinced that everyone will want to pay to see the tallest man on Earth, the siblings set out on a long trip all over Europe, during which ambition, money and fame will forever change the familyÃ¢â‚¬â„¢s fate. A story based on true events.",2017,tt5693136,6.7,4153.0
ts80090,The Piano Forest,SHOW,"A tranquil tale about two boys from very different upbringings. On one hand you have Kai, born as the son of a prostitute, who's been playing the abandoned piano in the forest near his home ever since he was young. And on the other you have Syuhei, practically breast-fed by the piano as the son of a family of prestigious pianists. Yet it is their common bond with the piano that eventually intertwines their paths in life.",2018,tt8043492,7.1,883.0
ts80313,Bobby Kennedy for President,SHOW,"Historic footage and leading voices of the era examine the ""Bobby Phenomenon"" of the 1960s and the legacy of the man who helped redefine the country.",2018,tt8200004,8.1,1759.0
ts90994,Chip and Potato,SHOW,"Lovable pug Chip starts kindergarten, makes new friends and tries new things -- with a little help from Potato, her secret mouse pal.",2018,tt9897038,6.4,155.0
tm427293,Solo,MOVIE,"After falling off a cliff and suffering substantial injures, for 48 long hours a young surfer must face a merciless nature and his own physical and mental agony to try to survive.",2018,tt6699860,5.0,2747.0
tm327053,The Killer,MOVIE,"In lawless badlands, reclusive Cabeleira sets out to discover the fate of his gunman father and grows to be a feared assassin himself.",2017,tt5379294,6.0,2642.0
tm405849,Flavors of Youth,MOVIE,"The rigorous city life of China, while bustling and unforgiving, contains the everlasting memories of days past. Three stories told in three different cities, follow the loss of youth and the daunting realization of adulthood. Though reality may seem ever changing, unchangeable are the short-lived moments of one's childhood days. A plentiful bowl of noodles, the beauty of family and the trials of first love endure the inevitable flow of time, as three different characters explore the strength of bonds and the warmth of cherished memories. Within the disorder of the present world, witness these quaint stories recognize the comfort of the past, and attempt to revive the neglected flavors of youth.",2018,tt8176578,6.6,7206.0
tm326723,The Polka King,MOVIE,Local Pennsylvania polka legend Jan Lewan develops a plan to get rich that shocks his fans and lands him in jail.,2017,tt5539052,5.9,10428.0
ts84346,Falsa identidad,SHOW,"Isabel and Diego, two complete strangers, must assume the identity of a married couple in order to flee the state of Sonora.",2018,tt8598690,7.0,351.0
tm238377,The Legacy of a Whitetail Deer Hunter,MOVIE,A star of hunting videos strives to bond with his 12-year-old son on a wilderness trip but learns familial connections can't be forced.,2018,tt4762824,5.5,3909.0
tm366820,Come Sunday,MOVIE,Evangelist Carlton Pearson is ostracized by his church for preaching that there is no Hell.,2018,tt1690967,6.0,2287.0
ts84833,Diablero,SHOW,A young priest enlists the help of a demon hunter and a paranormal expert to search for a kidnapped girl in the underworld of Mexico City.,2018,tt7414954,6.8,2521.0
tm313988,The Death and Life of Marsha P. Johnson,MOVIE,"Describing herself as a 'street queen,' Johnson was a legendary fixture in New York CityÃ¢â‚¬â„¢s gay ghetto and a tireless voice for LGBT pride since the days of Stonewall, who along with fellow trans icon Sylvia Rivera, founded Street Transvestites Action Revolutionaries (S.T.A.R.), a trans activist group based in the heart of NYCÃ¢â‚¬â„¢s Greenwich Village. Her death in 1992 was declared a suicide by the NYPD, but friends never accepted that version of events. Structured as a whodunit, with activist Victoria Cruz cast as detective and audience surrogate, The Death and Life of Marsha P. Johnson celebrates the lasting political legacy of Johnson, while seeking to finally solve the mystery of her unexplained death.",2017,tt5233558,7.2,2881.0
ts84932,Super Drags,SHOW,"In this adult animated series, three gay co-workers lead double lives as drag queen superheroes, saving the LGBTQ community from evil nemeses.",2018,tt8912244,5.4,1685.0
tm312767,Monster High: Electrified,MOVIE,"When Clawdeen dreams of opening a salon made for monsters and normies, Frankie has the perfect place - an abandoned power station outside town. But the idea sparks negative voltage when Moanica plots to ruin the whole thing, and replace the celebration with something a little more... shocking! Luckily the ghouls have a secret weapon on their side...Twyla, the daughter of the Boogey Man, and the perfect ghoul to unearth any mystery. Along with the most voltageous salon ever! So catch every twist, turn, zap and blast...because the Monster High ghouls are about to get ELECTRIC!",2017,tt9408950,5.5,300.0
tm320817,Mersal,MOVIE,"A few individuals in the medical profession are murdered or kidnapped, and the cop investigating the case suspects a doctor and arrests him. But is he the one who is behind these crimes? And why are they being committed?",2017,tt6485666,8.1,32573.0
ts81734,Chosen,SHOW,"When a mysterious box arrives at his door, a doctor and father is forced to participate in a twisted killing game, or risk losing everything.",2018,tt7317178,5.2,127.0
tm370628,Fred Armisen: Standup for Drummers,MOVIE,"For an audience of drummers, comedian Fred Armisen shares and demonstrates his thoughts on musical genres, drummer quirks, regional accents and more.",2018,tt7924798,5.8,1276.0
tm405738,Perdida,MOVIE,"A policewoman whose childhood friend disappeared in Patagonia years ago starts a new search to find answers, and soon finds her own life in danger.",2018,tt7841496,5.6,4684.0
tm371952,Sarkar,MOVIE,"NRI corporate Sundar Ramasamy comes to India to vote, only to learn that his vote has already been cast. While he reclaims his right legally, it also sets in motion a chain of events that eventually lead to him entering the political fray, trying to change the system.",2018,tt8591968,7.0,18453.0
ts77405,Bad Guys: Vile City,SHOW,"Ordered to take down a villainous business leader who controls the city, a prosecutor gathers a team of men who may not be so clean themselves.",2017,tt12404980,6.0,29.0
ts79679,The Yard,SHOW,"After a fateful domestic clash, a devoted mother finds herself in prison and fighting to survive in hopes of reuniting with her daughter.",2018,tt7923832,7.2,1605.0
tm417440,CamarÃƒÂ³n: The Film,MOVIE,"This documentary looks back on the life of legendary flamenco singer CamarÃƒÂ³n, who went from humble roots to rock star status to a tragic early death.",2018,tt8067306,7.5,303.0
tm327622,S.W.A.T.: Under Siege,MOVIE,"When a D.E.A. and S.W.A.T. cartel takedown ends in a shootout, S.W.A.T. Agent Travis Hall seizes a mysterious prisoner taking him into custody. Before long, the S.W.A.T. compound is under siege by wave-after-wave of assault teams attempting to recover the prisoner known as Ã¢â‚¬Å“The ScorpionÃ¢â‚¬Â for the tattoo blazed across his back. When Travis discovers that his prisoner is a Secret Ops double agent planted within the cartel, itÃ¢â‚¬â„¢s up to him and his expert S.W.A.T. team to keep Ã¢â‚¬Å“The ScorpionÃ¢â‚¬Â and his billion dollar secrets safe.",2017,tt6014472,4.5,3524.0
tm430104,High Society,MOVIE,"The story of the journey of married couple up the social latter. The husband is professor at Seoul National University who is running for the National Assembly, and his wife is a painter.",2018,tt8865580,5.5,984.0
tm443186,Generation Iron 3,MOVIE,"Traveling across the world including India, Brazil, Europe, Africa, Canada, and the USA - Generation Iron 3 will interview and follow bodybuilders, trainers, experts, and fans to determine what the universal ideal physique should look like. With so many divisions appearing within the bodybuilding leagues - what body type should be championed as the absolute best in the world?",2018,tt8178958,6.2,3333.0
ts78053,Kakegurui,SHOW,"Children from influential families in politics and businesses attend the Hyakkaou Private Academy. There, the hierarchy of the students are classified by a series of games. Students that win the games are on the ruling side and the students who lose become slaves. One day, a mysterious girl, Yumeko Jabami (Minami Hamabe), is transferred to Hyakkaou Private Academy. She looks pure and pretty, but she is actually a compulsive gambler and seeks out the thrill of taking calculated risks.",2018,tt7691766,6.8,966.0
ts80057,Last Hope,SHOW,"After causing the near extinction of mankind seven years ago, genius scientist Leon Lau must now fight the ecological disaster he unwittingly created.",2018,tt8893554,5.8,427.0
